,type,start_time,end_time
3821,12,32469,32482
3822,14,32485,32500
3823,1,32511,32513
3824,1,32513,32515
3825,3,32526,32530
3826,12,32527,32540
3827,4,32528,32533
3828,2,32528,32531
3829,4,32533,32538
3830,3,32537,32541
3831,14,32544,32559
3832,8,32557,32566
3833,4,32565,32570
3834,8,32571,32580
3835,2,32573,32576
3836,8,32596,32605
3837,10,32597,32608
3838,1,32612,32614
3839,5,32627,32633
3840,20,32646,32667
3841,1,32649,32651
3842,9,32660,32670
3843,1,32664,32666
3844,2,32670,32673
3845,7,32677,32685
3846,2,32678,32681
3847,2,32682,32685
3848,2,32682,32685
3849,3,32694,32698
3850,1,32702,32704
3851,1,32703,32705
3852,2,32704,32707
3853,14,32735,32750
3854,6,32741,32748
3855,1,32742,32744
3856,3,32742,32746
3857,3,32749,32753
3858,6,32750,32757
3859,12,32763,32776
3860,10,32764,32775
3861,5,32764,32770
3862,15,32765,32781
3863,5,32777,32783
3864,5,32788,32794
3865,17,32794,32812
3866,3,32796,32800
3867,1,32814,32816
3868,11,32815,32827
3869,4,32817,32822
3870,2,32818,32821
3871,3,32832,32836
3872,2,32837,32840
3873,1,32849,32851
3874,4,32850,32855
3875,1,32855,32857
3876,11,32866,32878
3877,8,32892,32901
3878,3,32897,32901
3879,16,32912,32929
3880,19,32917,32937
3881,1,32926,32928
3882,4,32938,32943
3883,2,32956,32959
3884,16,32961,32978
3885,8,33016,33025
3886,1,33026,33028
3887,1,33028,33030
3888,1,33034,33036
3889,16,33035,33052
3890,4,33040,33045
3891,8,33046,33055
3892,1,33049,33051
3893,1,33050,33052
3894,1,33060,33062
3895,2,33067,33070
3896,5,33094,33100
3897,4,33101,33106
3898,12,33101,33114
3899,2,33105,33108
3900,14,33123,33138
3901,13,33126,33140
3902,2,33131,33134
3903,14,33137,33152
3904,15,33138,33154
3905,3,33141,33145
3906,10,33156,33167
3907,7,33165,33173
3908,1,33182,33184
3909,13,33192,33206
3910,19,33201,33221
3911,1,33203,33205
3912,2,33207,33210
3913,14,33217,33232
3914,5,33220,33226
3915,1,33262,33264
3916,14,33262,33277
3917,3,33280,33284
3918,2,33282,33285
3919,2,33283,33286
3920,6,33286,33293
3921,8,33289,33298
3922,2,33299,33302
3923,2,33301,33304
3924,1,33302,33304
3925,8,33310,33319
3926,12,33317,33330
3927,1,33351,33353
3928,7,33353,33361
3929,1,33358,33360
3930,9,33359,33369
3931,13,33365,33379
3932,2,33379,33382
3933,2,33382,33385
3934,1,33385,33387
3935,2,33389,33392
3936,19,33393,33413
3937,1,33406,33408
3938,11,33415,33427
3939,10,33430,33441
3940,20,33434,33455
3941,6,33450,33457
3942,8,33459,33468
3943,1,33483,33485
3944,3,33489,33493
3945,2,33503,33506
3946,1,33504,33506
3947,6,33526,33533
3948,2,33529,33532
3949,6,33537,33544
3950,1,33540,33542
3951,12,33554,33567
3952,6,33558,33565
3953,1,33587,33589
3954,6,33599,33606
3955,8,33615,33624
3956,3,33620,33624
3957,2,33620,33623
3958,4,33631,33636
3959,3,33633,33637
3960,8,33640,33649
3961,2,33641,33644
3962,4,33652,33657
3963,13,33656,33670
3964,1,33678,33680
3965,2,33679,33682
3966,4,33687,33692
3967,18,33710,33729
3968,1,33717,33719
3969,2,33723,33726
3970,5,33729,33735
3971,3,33738,33742
3972,2,33749,33752
3973,19,33750,33770
3974,1,33752,33754
3975,1,33759,33761
3976,15,33773,33789
3977,1,33778,33780
3978,4,33780,33785
3979,2,33781,33784
3980,4,33788,33793
3981,12,33793,33806
3982,9,33821,33831
3983,2,33843,33846
3984,1,33848,33850
3985,1,33849,33851
3986,7,33858,33866
3987,1,33873,33875
3988,1,33882,33884
3989,1,33886,33888
3990,2,33901,33904
3991,7,33909,33917
3992,16,33919,33936
3993,2,33931,33934
3994,1,33937,33939
3995,13,33943,33957
3996,1,33945,33947
3997,19,33954,33974
3998,9,33970,33980
3999,2,33976,33979
4000,2,33978,33981
4001,3,33998,34002
4002,11,34012,34024
4003,15,34024,34040
4004,12,34030,34043
4005,12,34030,34043
4006,2,34031,34034
4007,5,34036,34042
4008,1,34036,34038
4009,2,34042,34045
4010,4,34058,34063
4011,18,34064,34083
4012,2,34067,34070
4013,2,34072,34075
4014,6,34075,34082
4015,14,34093,34108
4016,1,34093,34095
4017,1,34095,34097
4018,1,34104,34106
4019,9,34111,34121
4020,10,34117,34128
4021,1,34118,34120
4022,1,34119,34121
4023,1,34126,34128
4024,8,34129,34138
4025,1,34141,34143
4026,9,34174,34184
4027,13,34175,34189
4028,17,34223,34241
4029,1,34228,34230
4030,20,34228,34249
4031,3,34230,34234
4032,15,34233,34249
4033,2,34235,34238
4034,1,34236,34238
4035,8,34237,34246
4036,2,34240,34243
4037,20,34250,34271
4038,1,34267,34269
4039,2,34271,34274
4040,13,34289,34303
4041,1,34293,34295
4042,1,34298,34300
4043,3,34308,34312
4044,1,34317,34319
4045,11,34321,34333
4046,1,34327,34329
4047,2,34328,34331
4048,19,34338,34358
4049,1,34349,34351
4050,4,34350,34355
4051,8,34364,34373
4052,2,34375,34378
4053,1,34398,34400
4054,5,34398,34404
4055,1,34400,34402
4056,1,34431,34433
4057,5,34434,34440
4058,1,34435,34437
4059,4,34436,34441
4060,14,34443,34458
4061,9,34443,34453
4062,1,34453,34455
4063,9,34459,34469
4064,14,34470,34485
4065,7,34482,34490
4066,17,34483,34501
4067,5,34500,34506
4068,1,34500,34502
4069,5,34507,34513
4070,4,34515,34520
4071,1,34528,34530
4072,1,34538,34540
4073,2,34545,34548
4074,5,34557,34563
4075,4,34559,34564
4076,20,34560,34581
4077,6,34563,34570
4078,2,34571,34574
4079,6,34575,34582
4080,3,34582,34586
4081,1,34587,34589
4082,9,34592,34602
4083,1,34597,34599
4084,2,34603,34606
4085,3,34604,34608
4086,4,34616,34621
4087,3,34621,34625
4088,12,34626,34639
4089,14,34634,34649
4090,2,34636,34639
4091,2,34646,34649
4092,6,34664,34671
4093,3,34666,34670
4094,7,34668,34676
4095,9,34672,34682
4096,1,34673,34675
4097,17,34693,34711
4098,11,34728,34740
4099,3,34734,34738
4100,2,34738,34741
4101,2,34743,34746
4102,3,34753,34757
4103,8,34766,34775
4104,13,34775,34789
4105,2,34788,34791
4106,11,34790,34802
4107,2,34803,34806
4108,1,34803,34805
4109,1,34805,34807
4110,18,34813,34832
4111,9,34817,34827
4112,1,34817,34819
4113,1,34841,34843
4114,12,34844,34857
4115,1,34850,34852
4116,5,34856,34862
4117,9,34857,34867
4118,6,34876,34883
4119,13,34883,34897
4120,1,34889,34891
4121,13,34904,34918
4122,10,34932,34943
4123,11,34939,34951
4124,1,34947,34949
4125,1,34948,34950
4126,7,34956,34964
4127,3,34963,34967
4128,1,34968,34970
4129,1,34975,34977
4130,3,34983,34987
4131,12,34990,35003
4132,1,34992,34994
4133,1,35017,35019
4134,1,35029,35031
4135,1,35041,35043
4136,1,35046,35048
4137,13,35046,35060
4138,2,35052,35055
4139,1,35057,35059
4140,5,35071,35077
4141,2,35075,35078
4142,3,35076,35080
4143,1,35083,35085
4144,19,35085,35105
4145,4,35090,35095
4146,1,35108,35110
4147,1,35108,35110
4148,2,35109,35112
4149,3,35120,35124
4150,2,35128,35131
4151,1,35135,35137
4152,7,35142,35150
4153,2,35150,35153
4154,13,35153,35167
4155,2,35163,35166
4156,3,35173,35177
4157,7,35177,35185
4158,14,35193,35208
4159,9,35205,35215
4160,5,35208,35214
4161,16,35210,35227
4162,1,35232,35234
4163,8,35233,35242
4164,1,35236,35238
4165,2,35236,35239
4166,6,35238,35245
4167,3,35247,35251
4168,1,35257,35259
4169,3,35285,35289
4170,2,35286,35289
4171,10,35288,35299
4172,19,35300,35320
4173,6,35309,35316
4174,1,35314,35316
4175,4,35331,35336
4176,1,35350,35352
4177,1,35355,35357
4178,6,35359,35366
4179,2,35378,35381
4180,2,35391,35394
4181,8,35397,35406
4182,5,35404,35410
4183,1,35407,35409
4184,2,35408,35411
4185,14,35409,35424
4186,1,35419,35421
4187,14,35419,35434
4188,3,35424,35428
4189,2,35427,35430
4190,4,35428,35433
4191,1,35429,35431
4192,1,35444,35446
4193,2,35456,35459
4194,1,35465,35467
4195,2,35473,35476
4196,1,35481,35483
4197,3,35481,35485
4198,20,35483,35504
4199,6,35485,35492
4200,7,35494,35502
4201,1,35504,35506
4202,4,35504,35509
4203,5,35515,35521
4204,11,35534,35546
4205,2,35535,35538
4206,1,35541,35543
4207,6,35541,35548
4208,1,35546,35548
4209,2,35575,35578
4210,17,35588,35606
4211,13,35596,35610
4212,7,35608,35616
4213,7,35611,35619
4214,1,35623,35625
4215,15,35636,35652
4216,4,35642,35647
4217,4,35645,35650
4218,3,35646,35650
4219,1,35647,35649
4220,1,35647,35649
4221,2,35649,35652
4222,19,35672,35692
4223,1,35679,35681
4224,18,35680,35699
4225,1,35695,35697
4226,4,35697,35702
4227,19,35710,35730
4228,9,35719,35729
4229,4,35733,35738
4230,16,35743,35760
4231,13,35754,35768
4232,1,35760,35762
4233,4,35760,35765
4234,10,35761,35772
4235,1,35764,35766
4236,2,35768,35771
4237,1,35771,35773
4238,1,35774,35776
4239,1,35787,35789
4240,2,35790,35793
4241,2,35795,35798
4242,2,35796,35799
4243,1,35798,35800
4244,1,35803,35805
4245,4,35811,35816
4246,3,35815,35819
4247,1,35825,35827
4248,1,35850,35852
4249,4,35854,35859
4250,14,35858,35873
4251,5,35865,35871
4252,8,35867,35876
4253,4,35868,35873
4254,3,35871,35875
4255,8,35891,35900
4256,2,35898,35901
4257,1,35917,35919
4258,2,35919,35922
4259,1,35925,35927
4260,19,35935,35955
4261,15,35936,35952
4262,11,35953,35965
4263,4,35961,35966
4264,1,35974,35976
4265,1,35978,35980
4266,2,35980,35983
4267,5,35986,35992
4268,3,35997,36001
4269,19,36003,36023
4270,16,36025,36042
4271,1,36028,36030
4272,3,36030,36034
4273,11,36042,36054
4274,3,36049,36053
4275,1,36059,36061
4276,18,36061,36080
4277,5,36098,36104
4278,2,36104,36107
4279,3,36110,36114
4280,1,36119,36121
4281,2,36127,36130
4282,1,36128,36130
4283,9,36135,36145
4284,4,36137,36142
4285,1,36173,36175
4286,1,36178,36180
4287,2,36184,36187
4288,2,36188,36191
4289,1,36196,36198
4290,5,36216,36222
4291,7,36228,36236
4292,1,36235,36237
4293,3,36236,36240
4294,2,36305,36308
4295,13,36315,36329
4296,1,36315,36317
4297,16,36319,36336
4298,2,36325,36328
4299,11,36335,36347
4300,4,36335,36340
4301,8,36336,36345
4302,17,36338,36356
4303,20,36343,36364
4304,1,36391,36393
4305,18,36394,36413
4306,3,36396,36400
4307,17,36416,36434
4308,2,36444,36447
4309,3,36454,36458
4310,1,36459,36461
4311,1,36478,36480
4312,7,36485,36493
4313,2,36485,36488
4314,1,36499,36501
4315,13,36518,36532
4316,2,36525,36528
4317,1,36532,36534
4318,6,36538,36545
4319,5,36539,36545
4320,2,36540,36543
4321,9,36560,36570
4322,6,36561,36568
4323,18,36578,36597
4324,5,36593,36599
4325,9,36595,36605
4326,2,36605,36608
4327,18,36608,36627
4328,7,36609,36617
4329,3,36612,36616
4330,2,36617,36620
4331,1,36620,36622
4332,3,36630,36634
4333,2,36634,36637
4334,1,36646,36648
4335,12,36649,36662
4336,2,36652,36655
4337,1,36673,36675
4338,3,36679,36683
4339,1,36685,36687
4340,1,36686,36688
4341,16,36696,36713
4342,3,36699,36703
4343,2,36715,36718
4344,20,36737,36758
4345,1,36740,36742
4346,5,36757,36763
4347,1,36766,36768
4348,1,36799,36801
4349,7,36803,36811
4350,15,36804,36820
4351,5,36806,36812
4352,4,36826,36831
4353,1,36828,36830
4354,2,36832,36835
4355,1,36835,36837
4356,3,36851,36855
4357,5,36865,36871
4358,1,36867,36869
4359,19,36880,36900
4360,2,36884,36887
4361,9,36884,36894
4362,15,36894,36910
4363,1,36895,36897
4364,17,36899,36917
4365,6,36903,36910
4366,2,36903,36906
4367,6,36920,36927
4368,7,36935,36943
4369,2,36935,36938
4370,9,36937,36947
4371,1,36974,36976
4372,2,36991,36994
4373,4,36994,36999
4374,1,37001,37003
4375,2,37005,37008
4376,13,37030,37044
4377,5,37042,37048
4378,4,37048,37053
4379,1,37071,37073
4380,5,37084,37090
4381,2,37085,37088
4382,13,37088,37102
4383,1,37104,37106
4384,7,37127,37135
4385,13,37129,37143
4386,1,37130,37132
4387,1,37138,37140
4388,18,37185,37204
4389,1,37222,37224
4390,8,37225,37234
4391,13,37229,37243
4392,13,37231,37245
4393,1,37268,37270
4394,4,37275,37280
4395,1,37282,37284
4396,2,37284,37287
4397,9,37292,37302
4398,1,37302,37304
4399,5,37311,37317
4400,4,37353,37358
4401,1,37356,37358
4402,1,37358,37360
4403,1,37372,37374
4404,10,37391,37402
4405,1,37394,37396
4406,3,37398,37402
4407,3,37411,37415
4408,15,37413,37429
4409,11,37438,37450
4410,1,37451,37453
4411,4,37459,37464
4412,3,37461,37465
4413,6,37461,37468
4414,4,37470,37475
4415,1,37479,37481
4416,2,37496,37499
4417,1,37550,37552
4418,12,37553,37566
4419,14,37564,37579
4420,2,37569,37572
4421,2,37574,37577
4422,1,37578,37580
4423,1,37580,37582
4424,2,37580,37583
4425,2,37580,37583
4426,4,37608,37613
4427,2,37609,37612
4428,8,37612,37621
4429,12,37620,37633
4430,14,37621,37636
4431,2,37625,37628
4432,3,37626,37630
4433,5,37635,37641
4434,1,37646,37648
4435,5,37655,37661
4436,18,37670,37689
4437,1,37678,37680
4438,2,37687,37690
4439,1,37692,37694
4440,1,37706,37708
4441,1,37708,37710
4442,19,37718,37738
4443,14,37727,37742
4444,15,37728,37744
4445,13,37737,37751
4446,17,37742,37760
4447,3,37748,37752
4448,1,37756,37758
4449,3,37756,37760
4450,3,37758,37762
4451,3,37781,37785
4452,2,37781,37784
4453,6,37804,37811
4454,3,37807,37811
4455,8,37808,37817
4456,1,37811,37813
4457,12,37812,37825
4458,4,37821,37826
4459,11,37824,37836
4460,4,37826,37831
4461,19,37830,37850
4462,1,37845,37847
4463,2,37847,37850
4464,1,37860,37862
4465,3,37864,37868
4466,3,37869,37873
4467,1,37869,37871
4468,6,37889,37896
4469,19,37905,37925
4470,1,37915,37917
4471,8,37943,37952
4472,5,37943,37949
4473,6,37955,37962
4474,6,37968,37975
4475,3,37974,37978
4476,15,38000,38016
4477,1,38002,38004
4478,14,38016,38031
4479,2,38016,38019
4480,3,38018,38022
4481,20,38024,38045
4482,3,38041,38045
4483,6,38047,38054
4484,4,38048,38053
4485,10,38050,38061
4486,3,38058,38062
4487,17,38072,38090
4488,13,38090,38104
4489,7,38101,38109
4490,11,38102,38114
4491,2,38105,38108
4492,6,38121,38128
4493,2,38126,38129
4494,1,38138,38140
4495,1,38148,38150
4496,1,38159,38161
4497,1,38192,38194
4498,2,38192,38195
4499,1,38201,38203
4500,1,38231,38233
4501,1,38243,38245
4502,7,38246,38254
4503,7,38262,38270
4504,4,38262,38267
4505,7,38270,38278
4506,12,38281,38294
4507,17,38303,38321
4508,20,38308,38329
4509,12,38320,38333
4510,2,38342,38345
4511,9,38351,38361
4512,3,38351,38355
4513,2,38359,38362
4514,1,38360,38362
4515,4,38360,38365
4516,7,38387,38395
4517,1,38402,38404
4518,1,38416,38418
4519,1,38428,38430
4520,1,38436,38438
4521,2,38439,38442
4522,1,38444,38446
4523,7,38444,38452
4524,2,38449,38452
4525,1,38453,38455
4526,9,38465,38475
4527,4,38466,38471
4528,4,38478,38483
4529,11,38492,38504
4530,1,38510,38512
4531,3,38518,38522
4532,14,38546,38561
4533,2,38556,38559
4534,19,38557,38577
4535,4,38559,38564
4536,9,38566,38576
4537,1,38576,38578
4538,13,38583,38597
4539,9,38591,38601
4540,1,38595,38597
4541,17,38604,38622
4542,2,38620,38623
4543,1,38631,38633
4544,2,38640,38643
4545,12,38644,38657
4546,1,38650,38652
4547,17,38654,38672
4548,16,38657,38674
4549,5,38673,38679
4550,6,38687,38694
4551,16,38691,38708
4552,1,38692,38694
4553,7,38696,38704
4554,1,38698,38700
4555,1,38703,38705
4556,3,38715,38719
4557,7,38719,38727
4558,9,38742,38752
4559,12,38746,38759
4560,1,38747,38749
4561,7,38752,38760
4562,5,38754,38760
4563,1,38758,38760
4564,16,38758,38775
4565,1,38760,38762
4566,1,38760,38762
4567,5,38763,38769
4568,2,38777,38780
4569,1,38785,38787
4570,2,38788,38791
4571,1,38805,38807
4572,13,38812,38826
4573,1,38822,38824
4574,18,38824,38843
4575,12,38830,38843
4576,2,38847,38850
4577,2,38857,38860
4578,10,38860,38871
4579,3,38869,38873
4580,4,38876,38881
4581,1,38895,38897
4582,1,38896,38898
4583,2,38911,38914
4584,13,38916,38930
4585,1,38938,38940
4586,1,38948,38950
4587,6,38958,38965
4588,2,38968,38971
4589,2,38974,38977
4590,5,38979,38985
4591,2,38980,38983
4592,1,38985,38987
4593,4,39003,39008
4594,2,39005,39008
4595,8,39021,39030
4596,1,39024,39026
4597,2,39027,39030
4598,20,39042,39063
4599,19,39042,39062
4600,2,39050,39053
4601,2,39063,39066
4602,7,39088,39096
4603,15,39108,39124
4604,14,39145,39160
4605,2,39157,39160
4606,3,39161,39165
4607,4,39171,39176
4608,2,39183,39186
4609,15,39187,39203
4610,17,39189,39207
4611,2,39192,39195
4612,10,39194,39205
4613,4,39194,39199
4614,18,39202,39221
4615,1,39207,39209
4616,3,39209,39213
4617,13,39211,39225
4618,10,39215,39226
4619,1,39220,39222
4620,1,39223,39225
4621,3,39232,39236
4622,1,39234,39236
4623,15,39247,39263
4624,2,39266,39269
4625,1,39282,39284
4626,1,39294,39296
4627,5,39298,39304
4628,13,39301,39315
4629,10,39301,39312
4630,2,39313,39316
4631,16,39358,39375
4632,7,39363,39371
4633,3,39386,39390
4634,3,39387,39391
4635,1,39399,39401
4636,7,39401,39409
4637,2,39402,39405
4638,1,39406,39408
4639,2,39411,39414
4640,1,39413,39415
4641,5,39423,39429
4642,15,39437,39453
4643,7,39442,39450
4644,4,39443,39448
4645,14,39450,39465
4646,3,39466,39470
4647,12,39473,39486
4648,7,39480,39488
4649,15,39482,39498
4650,2,39486,39489
4651,1,39497,39499
4652,2,39500,39503
4653,1,39516,39518
4654,1,39517,39519
4655,7,39528,39536
4656,3,39537,39541
4657,2,39538,39541
4658,1,39544,39546
4659,4,39546,39551
4660,20,39551,39572
4661,15,39563,39579
4662,1,39569,39571
4663,4,39571,39576
4664,3,39600,39604
4665,8,39607,39616
4666,14,39618,39633
4667,7,39635,39643
4668,3,39635,39639
4669,1,39635,39637
4670,1,39642,39644
4671,3,39646,39650
4672,6,39649,39656
4673,5,39651,39657
4674,5,39654,39660
4675,14,39662,39677
4676,2,39664,39667
4677,1,39665,39667
4678,11,39694,39706
4679,7,39706,39714
4680,1,39707,39709
4681,17,39715,39733
4682,12,39742,39755
4683,6,39747,39754
4684,19,39748,39768
4685,20,39752,39773
4686,2,39755,39758
4687,11,39764,39776
4688,12,39787,39800
4689,2,39794,39797
4690,10,39878,39889
4691,1,39879,39881
4692,2,39880,39883
4693,1,39897,39899
4694,10,39904,39915
4695,2,39913,39916
4696,14,39916,39931
4697,2,39925,39928
4698,1,39936,39938
4699,2,39942,39945
4700,5,39945,39951
4701,12,39964,39977
4702,1,39973,39975
4703,6,39978,39985
4704,20,39982,40003
4705,1,39984,39986
4706,1,39999,40001
4707,11,40022,40034
4708,6,40030,40037
4709,2,40051,40054
4710,3,40062,40066
4711,6,40068,40075
4712,1,40077,40079
4713,9,40090,40100
4714,3,40093,40097
4715,15,40098,40114
4716,7,40101,40109
4717,16,40102,40119
4718,1,40110,40112
4719,1,40132,40134
4720,1,40142,40144
4721,9,40148,40158
4722,2,40155,40158
4723,1,40175,40177
4724,1,40181,40183
4725,3,40187,40191
4726,1,40189,40191
4727,9,40193,40203
4728,11,40207,40219
4729,3,40215,40219
4730,7,40218,40226
4731,1,40219,40221
4732,1,40224,40226
4733,1,40235,40237
4734,2,40243,40246
4735,3,40247,40251
4736,1,40249,40251
4737,5,40262,40268
4738,1,40267,40269
4739,2,40271,40274
4740,1,40271,40273
4741,10,40278,40289
4742,1,40280,40282
4743,2,40281,40284
4744,1,40295,40297
4745,5,40312,40318
4746,18,40314,40333
4747,4,40320,40325
4748,1,40325,40327
4749,18,40325,40344
4750,1,40326,40328
4751,2,40332,40335
4752,4,40345,40350
4753,2,40352,40355
4754,1,40361,40363
4755,7,40377,40385
4756,1,40377,40379
4757,1,40398,40400
4758,1,40410,40412
4759,2,40412,40415
4760,10,40420,40431
4761,15,40424,40440
4762,1,40436,40438
4763,5,40447,40453
4764,2,40447,40450
4765,1,40463,40465
4766,1,40476,40478
4767,1,40478,40480
4768,5,40490,40496
4769,19,40493,40513
4770,1,40504,40506
4771,5,40528,40534
4772,3,40539,40543
4773,1,40540,40542
4774,1,40554,40556
4775,1,40561,40563
4776,3,40563,40567
4777,3,40565,40569
4778,1,40567,40569
4779,3,40592,40596
4780,1,40593,40595
4781,5,40598,40604
4782,2,40623,40626
4783,1,40630,40632
4784,2,40634,40637
4785,6,40640,40647
4786,6,40649,40656
4787,4,40660,40665
4788,5,40668,40674
4789,1,40669,40671
4790,1,40678,40680
4791,5,40679,40685
4792,2,40712,40715
4793,2,40715,40718
4794,2,40733,40736
4795,2,40742,40745
4796,2,40745,40748
4797,16,40745,40762
4798,11,40772,40784
4799,2,40776,40779
4800,2,40783,40786
4801,13,40787,40801
4802,2,40790,40793
4803,11,40793,40805
4804,4,40802,40807
4805,1,40812,40814
4806,17,40813,40831
4807,1,40814,40816
4808,6,40814,40821
4809,5,40815,40821
4810,2,40816,40819
4811,2,40829,40832
4812,1,40860,40862
4813,11,40861,40873
4814,20,40867,40888
4815,3,40872,40876
4816,6,40874,40881
4817,1,40877,40879
4818,1,40884,40886
4819,2,40885,40888
4820,15,40887,40903
4821,1,40906,40908
4822,3,40910,40914
4823,18,40919,40938
4824,2,40926,40929
4825,5,40934,40940
4826,1,40947,40949
4827,14,40955,40970
4828,1,40959,40961
4829,1,40963,40965
4830,8,40966,40975
4831,2,40966,40969
4832,2,40990,40993
4833,6,40992,40999
4834,2,40993,40996
4835,1,41011,41013
4836,8,41011,41020
4837,1,41014,41016
4838,2,41023,41026
4839,3,41025,41029
4840,1,41044,41046
4841,4,41046,41051
4842,4,41082,41087
4843,20,41087,41108
4844,4,41105,41110
4845,3,41113,41117
4846,11,41115,41127
4847,1,41116,41118
4848,8,41120,41129
4849,1,41127,41129
4850,1,41132,41134
4851,4,41150,41155
4852,8,41156,41165
4853,18,41173,41192
4854,7,41182,41190
4855,2,41187,41190
4856,4,41191,41196
4857,2,41194,41197
4858,10,41212,41223
4859,1,41213,41215
4860,9,41215,41225
4861,5,41227,41233
4862,11,41253,41265
4863,1,41261,41263
4864,6,41275,41282
4865,17,41287,41305
4866,1,41293,41295
4867,2,41306,41309
4868,4,41316,41321
4869,1,41343,41345
4870,1,41349,41351
4871,19,41356,41376
4872,1,41368,41370
4873,4,41373,41378
4874,2,41373,41376
4875,1,41388,41390
4876,3,41388,41392
4877,2,41392,41395
4878,12,41401,41414
4879,3,41417,41421
4880,1,41420,41422
4881,8,41422,41431
4882,6,41431,41438
4883,7,41432,41440
4884,9,41438,41448
4885,2,41442,41445
4886,5,41446,41452
4887,5,41464,41470
4888,15,41464,41480
4889,2,41465,41468
4890,2,41475,41478
4891,2,41485,41488
